time,C_atm,C_active,C_deep,T_s,forcing
4.680000000000000426e+01,8.868450427777876257e+02,1.562162891369736144e+02,7.974869283564754596e+02,-4.568203571563777388e+01,7.000000000000000000e+00
4.690000000000000568e+01,8.869691598669849100e+02,1.562063578042501888e+02,7.974869283563795079e+02,-4.568166243072557364e+01,7.000000000000000000e+00
4.700000000000000000e+01,8.870930286928524993e+02,1.561964267491359237e+02,7.974869283562835562e+02,-4.568129007284045429e+01,7.000000000000000000e+00
4.710000000000000142e+01,8.872166497505170355e+02,1.561864959725265294e+02,7.974869283561876045e+02,-4.568091863569357258e+01,7.000000000000000000e+00
4.720000000000000284e+01,8.873400235341102871e+02,1.561765654753120884e+02,7.974869283560915392e+02,-4.568054811313263031e+01,7.000000000000000000e+00
4.730000000000000426e+01,8.874631505367697173e+02,1.561666352583769140e+02,7.974869283559955875e+02,-4.568017849914181028e+01,7.000000000000000000e+00
4.740000000000000568e+01,8.875860312506384844e+02,1.561567053225997768e+02,7.974869283558995221e+02,-4.567980978784180479e+01,7.000000000000000000e+00
4.750000000000000000e+01,8.877086661668648730e+02,1.561467756688536497e+02,7.974869283558034567e+02,-4.567944197348980140e+01,7.000000000000000000e+00
4.760000000000000142e+01,8.878310557756032040e+02,1.561368462980059064e+02,7.974869283557073913e+02,-4.567907505047951133e+01,7.000000000000000000e+00
4.770000000000000284e+01,8.879532005660130380e+02,1.561269172109182364e+02,7.974869283556113260e+02,-4.567870901334114109e+01,7.000000000000000000e+00
4.780000000000000426e+01,8.880751010264061733e+02,1.561169884084452235e+02,7.974869283555151469e+02,-4.567834385679926612e+01,7.000000000000000000e+00
4.790000000000000568e+01,8.881967576446685371e+02,1.561070598914305094e+02,7.974869283554189678e+02,-4.567797957593920444e+01,7.000000000000000000e+00
4.800000000000000000e+01,8.883181709072397325e+02,1.560971316607162578e+02,7.974869283553229025e+02,-4.567761616580451545e+01,7.000000000000000000e+00
4.810000000000000142e+01,8.884393412995091239e+02,1.560872037171394879e+02,7.974869283552267234e+02,-4.567725362155342594e+01,7.000000000000000000e+00
4.820000000000000284e+01,8.885602693058852992e+02,1.560772760615314496e+02,7.974869283551305443e+02,-4.567689193848585205e+01,7.000000000000000000e+00
4.830000000000000426e+01,8.886809554097953878e+02,1.560673486947175377e+02,7.974869283550343653e+02,-4.567653111204343475e+01,7.000000000000000000e+00
4.840000000000000568e+01,8.888014000936849470e+02,1.560574216175174058e+02,7.974869283549381862e+02,-4.567617113780951854e+01,7.000000000000000000e+00
4.850000000000000000e+01,8.889216038390187578e+02,1.560474948307448244e+02,7.974869283548418935e+02,-4.567581201150915859e+01,7.000000000000000000e+00
4.860000000000000142e+01,8.890415671262801425e+02,1.560375683352078511e+02,7.974869283547456007e+02,-4.567545372900911360e+01,7.000000000000000000e+00
4.870000000000000284e+01,8.891612904349709652e+02,1.560276421317087170e+02,7.974869283546494216e+02,-4.567509628631787422e+01,7.000000000000000000e+00
4.880000000000000426e+01,8.892807742436119725e+02,1.560177162210438269e+02,7.974869283545531289e+02,-4.567473967958561332e+01,7.000000000000000000e+00
4.890000000000000568e+01,8.894000190297427935e+02,1.560077906040038442e+02,7.974869283544568361e+02,-4.567438390510422153e+01,7.000000000000000000e+00
4.900000000000000000e+01,8.895190252699215989e+02,1.559978652813735209e+02,7.974869283543605434e+02,-4.567402895930732143e+01,7.000000000000000000e+00
4.910000000000000142e+01,8.896377934397252147e+02,1.559879402539319528e+02,7.974869283542641369e+02,-4.567367483877021073e+01,7.000000000000000000e+00
4.920000000000000284e+01,8.897563240144189649e+02,1.559780155224938483e+02,7.974869283541677305e+02,-4.567332153882720291e+01,7.000000000000000000e+00
4.930000000000000426e+01,8.898746174687403254e+02,1.559680910878963118e+02,7.974869283540714378e+02,-4.567296905401659046e+01,7.000000000000000000e+00
4.940000000000000568e+01,8.899926742756875910e+02,1.559581669509236406e+02,7.974869283539750313e+02,-4.567261738058487452e+01,7.000000000000000000e+00
4.950000000000000000e+01,8.901104949072964700e+02,1.559482431123554420e+02,7.974869283538786249e+02,-4.567226651488115152e+01,7.000000000000000000e+00
4.960000000000000142e+01,8.902280798346455413e+02,1.559383195729670319e+02,7.974869283537822184e+02,-4.567191645334692396e+01,7.000000000000000000e+00
4.970000000000000284e+01,8.903454295278555719e+02,1.559283963335294345e+02,7.974869283536858120e+02,-4.567156719251609331e+01,7.000000000000000000e+00
4.980000000000000426e+01,8.904625444560904270e+02,1.559184733948093537e+02,7.974869283535892919e+02,-4.567121872901498136e+01,7.000000000000000000e+00
4.990000000000000568e+01,8.905794250875560465e+02,1.559085507575690883e+02,7.974869283534928854e+02,-4.567087105956230886e+01,7.000000000000000000e+00
5.000000000000000000e+01,8.906960718895013542e+02,1.558986284225667589e+02,7.974869283533963653e+02,-4.567052418096919553e+01,7.000000000000000000e+00
5.010000000000000142e+01,8.908124853282179174e+02,1.558887063905560240e+02,7.974869283532998452e+02,-4.567017809013917429e+01,7.000000000000000000e+00
5.020000000000000284e+01,8.909286658690393779e+02,1.558787846622863356e+02,7.974869283532033251e+02,-4.566983278406819124e+01,7.000000000000000000e+00
5.030000000000000426e+01,8.910446139763427027e+02,1.558688632385027688e+02,7.974869283531068049e+02,-4.566948825984458438e+01,7.000000000000000000e+00
5.040000000000000568e+01,8.911603301135469337e+02,1.558589421199460787e+02,7.974869283530102848e+02,-4.566914451464909774e+01,7.000000000000000000e+00
5.050000000000000000e+01,8.912758147431635507e+02,1.558490213073548318e+02,7.974869283529136510e+02,-4.566880154568659833e+01,7.000000000000000000e+00
5.060000000000000142e+01,8.913910683278691067e+02,1.558391008015102841e+02,7.974869283528171309e+02,-4.566845934871164303e+01,7.000000000000000000e+00
5.070000000000000284e+01,8.915060913289764812e+02,1.558291806031724036e+02,7.974869283527204971e+02,-4.566811792012939009e+01,7.000000000000000000e+00
5.080000000000000426e+01,8.916208842064573901e+02,1.558192607130807232e+02,7.974869283526238632e+02,-4.566777725696516654e+01,7.000000000000000000e+00
5.090000000000000568e+01,8.917354474193507485e+02,1.558093411319714221e+02,7.974869283525272294e+02,-4.566743735630265633e+01,7.000000000000000000e+00
5.100000000000000000e+01,8.918497814257628988e+02,1.557994218605775245e+02,7.974869283524305956e+02,-4.566709821528390734e+01,7.000000000000000000e+00
5.110000000000000142e+01,8.919638866828674963e+02,1.557895028996286726e+02,7.974869283523339618e+02,-4.566675983110930304e+01,7.000000000000000000e+00
5.120000000000000284e+01,8.920777636469058507e+02,1.557795842498512684e+02,7.974869283522372143e+02,-4.566642220103758376e+01,7.000000000000000000e+00
5.130000000000000426e+01,8.921914127731862436e+02,1.557696659119684170e+02,7.974869283521405805e+02,-4.566608532238586093e+01,7.000000000000000000e+00
5.140000000000000568e+01,8.923048345160846111e+02,1.557597478866999836e+02,7.974869283520438330e+02,-4.566574919252956732e+01,7.000000000000000000e+00
5.150000000000000000e+01,8.924180293290442023e+02,1.557498301747625078e+02,7.974869283519470855e+02,-4.566541380890252100e+01,7.000000000000000000e+00
5.160000000000000142e+01,8.925309976645755796e+02,1.557399127768692608e+02,7.974869283518503380e+02,-4.566507916899686137e+01,7.000000000000000000e+00
5.170000000000000284e+01,8.926437399742567322e+02,1.557299956937302738e+02,7.974869283517535905e+02,-4.566474527036310604e+01,7.000000000000000000e+00
5.180000000000000426e+01,8.927562567087329626e+02,1.557200789260522242e+02,7.974869283516568430e+02,-4.566441211061011529e+01,7.000000000000000000e+00
5.190000000000000568e+01,8.928685494260220139e+02,1.557101624779680549e+02,7.974869283515599818e+02,-4.566407963380672186e+01,7.000000000000000000e+00
5.200000000000000000e+01,8.929806160582913890e+02,1.557002463424222185e+02,7.974869283514632343e+02,-4.566374795832147271e+01,7.000000000000000000e+00
5.210000000000000142e+01,8.930924585301455636e+02,1.556903305246832474e+02,7.974869283513663731e+02,-4.566341701045225676e+01,7.000000000000000000e+00
5.220000000000000284e+01,8.932040772783723241e+02,1.556804150254197054e+02,7.974869283512695119e+02,-4.566308678831904189e+01,7.000000000000000000e+00
5.230000000000000426e+01,8.933154727397597981e+02,1.556704998453001565e+02,7.974869283511726508e+02,-4.566275729004181017e+01,7.000000000000000000e+00
5.240000000000000568e+01,8.934266453510957717e+02,1.556605849849931644e+02,7.974869283510757896e+02,-4.566242851374053657e+01,7.000000000000000000e+00
5.250000000000000000e+01,8.935375955491681452e+02,1.556506704451673215e+02,7.974869283509789284e+02,-4.566210045753518898e+01,7.000000000000000000e+00
5.260000000000000142e+01,8.936483237707649323e+02,1.556407562264911917e+02,7.974869283508819535e+02,-4.566177311954576368e+01,7.000000000000000000e+00
5.270000000000000284e+01,8.937588304526741467e+02,1.556308423296333103e+02,7.974869283507850923e+02,-4.566144649789222143e+01,7.000000000000000000e+00
5.280000000000000426e+01,8.938691160316834612e+02,1.556209287552622698e+02,7.974869283506881175e+02,-4.566112059069453721e+01,7.000000000000000000e+00
5.290000000000000568e+01,8.939791809445811168e+02,1.556110155040466339e+02,7.974869283505911426e+02,-4.566079539607270732e+01,7.000000000000000000e+00
5.300000000000000000e+01,8.940890256281547863e+02,1.556011025766549380e+02,7.974869283504941677e+02,-4.566047091214668541e+01,7.000000000000000000e+00
5.310000000000000142e+01,8.941986505191925971e+02,1.555911899737558031e+02,7.974869283503971928e+02,-4.566014713703646777e+01,7.000000000000000000e+00
5.320000000000000284e+01,8.943080560544823356e+02,1.555812776960177644e+02,7.974869283503002180e+02,-4.565982406886202227e+01,7.000000000000000000e+00
5.330000000000000426e+01,8.944172426629676238e+02,1.555713657441074247e+02,7.974869283502032431e+02,-4.565950170536661545e+01,7.000000000000000000e+00
5.340000000000000568e+01,8.945262107693974940e+02,1.555614541186903921e+02,7.974869283501061545e+02,-4.565918004409209630e+01,7.000000000000000000e+00
5.350000000000000000e+01,8.946349608083365865e+02,1.555515428204346335e+02,7.974869283500091797e+02,-4.565885908305168783e+01,7.000000000000000000e+00
5.360000000000000142e+01,8.947434932144104778e+02,1.555416318500082014e+02,7.974869283499120911e+02,-4.565853882026149790e+01,7.000000000000000000e+00
5.370000000000000284e+01,8.948518084222440621e+02,1.555317212080791194e+02,7.974869283498150025e+02,-4.565821925373764856e+01,7.000000000000000000e+00
5.380000000000000426e+01,8.949599068664625747e+02,1.555218108953154115e+02,7.974869283497179140e+02,-4.565790038149626184e+01,7.000000000000000000e+00
5.390000000000000568e+01,8.950677889816913648e+02,1.555119009123851299e+02,7.974869283496208254e+02,-4.565758220155345271e+01,7.000000000000000000e+00
5.400000000000000000e+01,8.951754552025555540e+02,1.555019912599562701e+02,7.974869283495236232e+02,-4.565726471192533609e+01,7.000000000000000000e+00
5.410000000000000142e+01,8.952829059636802640e+02,1.554920819386968844e+02,7.974869283494265346e+02,-4.565694791062803404e+01,7.000000000000000000e+00
5.420000000000000284e+01,8.953901416996907301e+02,1.554821729492749682e+02,7.974869283493293324e+02,-4.565663179567766150e+01,7.000000000000000000e+00
5.430000000000000426e+01,8.954971628452121877e+02,1.554722642923586022e+02,7.974869283492321301e+02,-4.565631636509033342e+01,7.000000000000000000e+00
5.440000000000000568e+01,8.956039698348697584e+02,1.554623559686157535e+02,7.974869283491349279e+02,-4.565600161688216474e+01,7.000000000000000000e+00
5.450000000000000000e+01,8.957105631032886777e+02,1.554524479787145026e+02,7.974869283490377256e+02,-4.565568754906928461e+01,7.000000000000000000e+00
5.460000000000000142e+01,8.958169430850941808e+02,1.554425403233228451e+02,7.974869283489405234e+02,-4.565537415966780088e+01,7.000000000000000000e+00
5.470000000000000284e+01,8.959231102149112758e+02,1.554326330031088048e+02,7.974869283488433211e+02,-4.565506144669383559e+01,7.000000000000000000e+00
5.480000000000000426e+01,8.960290649273654253e+02,1.554227260187404340e+02,7.974869283487461189e+02,-4.565474940816350369e+01,7.000000000000000000e+00
5.490000000000000568e+01,8.961348076523148620e+02,1.554128193708760648e+02,7.974869283486488030e+02,-4.565443804215392731e+01,7.000000000000000000e+00
5.500000000000000000e+01,8.962403387505368073e+02,1.554029130600330006e+02,7.974869283485514870e+02,-4.565412734762638536e+01,7.000000000000000000e+00
5.510000000000000142e+01,8.963456586224078819e+02,1.553930070868094617e+02,7.974869283484541711e+02,-4.565381732303531948e+01,7.000000000000000000e+00
5.520000000000000284e+01,8.964507676908142457e+02,1.553831014518495124e+02,7.974869283483568552e+02,-4.565350796654710308e+01,7.000000000000000000e+00
5.530000000000000426e+01,8.965556663786419449e+02,1.553731961557972454e+02,7.974869283482595392e+02,-4.565319927632808117e+01,7.000000000000000000e+00
5.540000000000000568e+01,8.966603551087773667e+02,1.553632911992967536e+02,7.974869283481622233e+02,-4.565289125054462716e+01,7.000000000000000000e+00
5.550000000000000000e+01,8.967648343041063299e+02,1.553533865829921012e+02,7.974869283480649074e+02,-4.565258388736310025e+01,7.000000000000000000e+00
5.560000000000000142e+01,8.968691043875153355e+02,1.553434823075273528e+02,7.974869283479674777e+02,-4.565227718494985965e+01,7.000000000000000000e+00
5.570000000000000284e+01,8.969731657818903159e+02,1.553335783735466293e+02,7.974869283478701618e+02,-4.565197114147126456e+01,7.000000000000000000e+00
5.580000000000000426e+01,8.970770189101174310e+02,1.553236747816939669e+02,7.974869283477727322e+02,-4.565166575509367419e+01,7.000000000000000000e+00
5.590000000000000568e+01,8.971806641950829544e+02,1.553137715326134867e+02,7.974869283476753026e+02,-4.565136102398345486e+01,7.000000000000000000e+00
5.600000000000000000e+01,8.972841020596729322e+02,1.553038686269492530e+02,7.974869283475778730e+02,-4.565105694630695865e+01,7.000000000000000000e+00
5.610000000000000142e+01,8.973873329267735244e+02,1.552939660653453586e+02,7.974869283474804433e+02,-4.565075352023055899e+01,7.000000000000000000e+00
5.620000000000000284e+01,8.974903572192710044e+02,1.552840638484458680e+02,7.974869283473830137e+02,-4.565045074392061508e+01,7.000000000000000000e+00
5.630000000000000426e+01,8.975931753600513048e+02,1.552741619768948738e+02,7.974869283472854704e+02,-4.565014861554347192e+01,7.000000000000000000e+00
5.640000000000000568e+01,8.976957877720008128e+02,1.552642604513364688e+02,7.974869283471880408e+02,-4.564984713326551002e+01,7.000000000000000000e+00
5.650000000000000000e+01,8.977981948780054609e+02,1.552543592724146890e+02,7.974869283470904975e+02,-4.564954629525308150e+01,7.000000000000000000e+00
5.660000000000000142e+01,8.979003970717881202e+02,1.552444584407110142e+02,7.974869283469930679e+02,-4.564924610016367978e+01,7.000000000000000000e+00
5.670000000000000284e+01,8.980023946861070954e+02,1.552345579566756442e+02,7.974869283468955246e+02,-4.564894654768148285e+01,7.000000000000000000e+00
5.680000000000000426e+01,8.981041881250839651e+02,1.552246578209123982e+02,7.974869283467979812e+02,-4.564864763628884958e+01,7.000000000000000000e+00
5.690000000000000568e+01,8.982057777978091053e+02,1.552147580340356683e+02,7.974869283467004379e+02,-4.564834936438448665e+01,7.000000000000000000e+00
5.700000000000000000e+01,8.983071641133733465e+02,1.552048585966599035e+02,7.974869283466027809e+02,-4.564805173036706520e+01,7.000000000000000000e+00
5.710000000000000142e+01,8.984083474808670644e+02,1.551949595093994958e+02,7.974869283465052376e+02,-4.564775473263527772e+01,7.000000000000000000e+00
5.720000000000000284e+01,8.985093283093808623e+02,1.551850607728688942e+02,7.974869283464075806e+02,-4.564745836958782377e+01,7.000000000000000000e+00
5.730000000000000426e+01,8.986101070080053432e+02,1.551751623876825192e+02,7.974869283463100373e+02,-4.564716263962337450e+01,7.000000000000000000e+00
5.740000000000000568e+01,8.987106839858311105e+02,1.551652643544547630e+02,7.974869283462123803e+02,-4.564686754114062950e+01,7.000000000000000000e+00
5.750000000000000000e+01,8.988110596519485398e+02,1.551553666738001027e+02,7.974869283461147234e+02,-4.564657307253827412e+01,7.000000000000000000e+00
5.760000000000000142e+01,8.989112344154484617e+02,1.551454693463329022e+02,7.974869283460170664e+02,-4.564627923221499373e+01,7.000000000000000000e+00
5.770000000000000284e+01,8.990112086854212521e+02,1.551355723726676388e+02,7.974869283459194094e+02,-4.564598601856948079e+01,7.000000000000000000e+00
5.780000000000000426e+01,8.991109828709575140e+02,1.551256757534186761e+02,7.974869283458216387e+02,-4.564569343000041357e+01,7.000000000000000000e+00
5.790000000000000568e+01,8.992105573811478507e+02,1.551157794892004915e+02,7.974869283457239817e+02,-4.564540146490649164e+01,7.000000000000000000e+00
5.800000000000000000e+01,8.993099326250828653e+02,1.551058835806275056e+02,7.974869283456262110e+02,-4.564511012168640036e+01,7.000000000000000000e+00
5.810000000000000142e+01,8.994091090118530474e+02,1.550959880283141104e+02,7.974869283455285540e+02,-4.564481939873882510e+01,7.000000000000000000e+00
5.820000000000000284e+01,8.995080869500304743e+02,1.550860928328737600e+02,7.974869283454307833e+02,-4.564452929446745344e+01,7.000000000000000000e+00
5.830000000000000426e+01,8.996068667807400061e+02,1.550761979947895668e+02,7.974869283453330127e+02,-4.564423980792648905e+01,7.000000000000000000e+00
5.840000000000000568e+01,8.997054488561763037e+02,1.550663035145660444e+02,7.974869283452352420e+02,-4.564395093806334813e+01,7.000000000000000000e+00
5.850000000000000000e+01,8.998038335720917757e+02,1.550564093927919203e+02,7.974869283451373576e+02,-4.564366268340537403e+01,7.000000000000000000e+00
5.860000000000000142e+01,8.999020213242390582e+02,1.550465156300558078e+02,7.974869283450395869e+02,-4.564337504247988164e+01,7.000000000000000000e+00
5.870000000000000284e+01,9.000000125083704461e+02,1.550366222269463776e+02,7.974869283449418162e+02,-4.564308801381421432e+01,7.000000000000000000e+00
5.880000000000000426e+01,9.000978075202383479e+02,1.550267291840523001e+02,7.974869283448439319e+02,-4.564280159593570119e+01,7.000000000000000000e+00
5.890000000000000568e+01,9.001954067555952861e+02,1.550168365019622172e+02,7.974869283447461612e+02,-4.564251578737166426e+01,7.000000000000000000e+00
5.900000000000000000e+01,9.002928106101937828e+02,1.550069441812647995e+02,7.974869283446482768e+02,-4.564223058664943267e+01,7.000000000000000000e+00
5.910000000000000142e+01,9.003900194797861332e+02,1.549970522225487173e+02,7.974869283445503925e+02,-4.564194599229634264e+01,7.000000000000000000e+00
5.920000000000000284e+01,9.004870337601249730e+02,1.549871606264026127e+02,7.974869283444525081e+02,-4.564166200283972330e+01,7.000000000000000000e+00
5.930000000000000426e+01,9.005838538469625973e+02,1.549772693934151562e+02,7.974869283443546237e+02,-4.564137861680689667e+01,7.000000000000000000e+00
5.940000000000000568e+01,9.006804801360514148e+02,1.549673785241749897e+02,7.974869283442566257e+02,-4.564109583272520609e+01,7.000000000000000000e+00
5.950000000000000000e+01,9.007769130231440613e+02,1.549574880192708122e+02,7.974869283441587413e+02,-4.564081364912196648e+01,7.000000000000000000e+00
5.960000000000000142e+01,9.008731529039928319e+02,1.549475978792912656e+02,7.974869283440607433e+02,-4.564053206452452116e+01,7.000000000000000000e+00
5.970000000000000284e+01,9.009692001743503624e+02,1.549377081048249920e+02,7.974869283439628589e+02,-4.564025107746019216e+01,7.000000000000000000e+00
5.980000000000000426e+01,9.010650552299688343e+02,1.549278186964606618e+02,7.974869283438648608e+02,-4.563997068645630861e+01,7.000000000000000000e+00
5.990000000000000568e+01,9.011607184538947877e+02,1.549179296547636966e+02,7.974869283437668628e+02,-4.563969089012281444e+01,7.000000000000000000e+00
6.000000000000000000e+01,9.012561901575337515e+02,1.549080409801683516e+02,7.974869283436688647e+02,-4.563941168753546407e+01,7.000000000000000000e+00
6.010000000000000142e+01,9.013514707103829551e+02,1.548981526732151792e+02,7.974869283435708667e+02,-4.563913307739228742e+01,7.000000000000000000e+00
6.020000000000000284e+01,9.014465604951982414e+02,1.548882647344691179e+02,7.974869283434727549e+02,-4.563885505830513267e+01,7.000000000000000000e+00
6.030000000000000426e+01,9.015414598947355671e+02,1.548783771644949923e+02,7.974869283433747569e+02,-4.563857762888581959e+01,7.000000000000000000e+00
6.040000000000000568e+01,9.016361692917508890e+02,1.548684899638576837e+02,7.974869283432766451e+02,-4.563830078774618215e+01,7.000000000000000000e+00
6.050000000000000000e+01,9.017306890690000500e+02,1.548586031331220454e+02,7.974869283431786471e+02,-4.563802453349805432e+01,7.000000000000000000e+00
6.060000000000000142e+01,9.018250196092391207e+02,1.548487166728529871e+02,7.974869283430805353e+02,-4.563774886475327008e+01,7.000000000000000000e+00
6.070000000000000284e+01,9.019191612952239439e+02,1.548388305836153336e+02,7.974869283429824236e+02,-4.563747378012366340e+01,7.000000000000000000e+00
6.080000000000000426e+01,9.020131145097104763e+02,1.548289448659739946e+02,7.974869283428843119e+02,-4.563719927822106115e+01,7.000000000000000000e+00
6.090000000000000568e+01,9.021068796354547885e+02,1.548190595204938234e+02,7.974869283427862001e+02,-4.563692535765730440e+01,7.000000000000000000e+00
6.100000000000000000e+01,9.022004570552126097e+02,1.548091745477396728e+02,7.974869283426880884e+02,-4.563665201704421293e+01,7.000000000000000000e+00
6.110000000000000142e+01,9.022938471517398966e+02,1.547992899482764244e+02,7.974869283425899766e+02,-4.563637925499362780e+01,7.000000000000000000e+00
6.120000000000000284e+01,9.023870503077928333e+02,1.547894057226689597e+02,7.974869283424917512e+02,-4.563610707011738299e+01,7.000000000000000000e+00
6.130000000000000426e+01,9.024800669061270355e+02,1.547795218714821317e+02,7.974869283423936395e+02,-4.563583546102730537e+01,7.000000000000000000e+00
6.140000000000000568e+01,9.025728973294985735e+02,1.547696383952808503e+02,7.974869283422954140e+02,-4.563556442633522181e+01,7.000000000000000000e+00
6.150000000000000000e+01,9.026655419488254211e+02,1.547597552946083113e+02,7.974869283421973023e+02,-4.563529396473145994e+01,7.000000000000000000e+00
6.160000000000000142e+01,9.027580010693156964e+02,1.547498725698879696e+02,7.974869283420990769e+02,-4.563502407534193139e+01,7.000000000000000000e+00
6.170000000000000284e+01,9.028502750497547140e+02,1.547399902216409657e+02,7.974869283420008514e+02,-4.563475475693738304e+01,7.000000000000000000e+00
6.180000000000000426e+01,9.029423642609549461e+02,1.547301082504103817e+02,7.974869283419026260e+02,-4.563448600820881751e+01,7.000000000000000000e+00
6.190000000000000568e+01,9.030342690737289786e+02,1.547202266567392428e+02,7.974869283418042869e+02,-4.563421782784724456e+01,7.000000000000000000e+00
6.200000000000000000e+01,9.031259898588892838e+02,1.547103454411707162e+02,7.974869283417060615e+02,-4.563395021454368816e+01,7.000000000000000000e+00
6.210000000000000142e+01,9.032175269872485615e+02,1.547004646042477987e+02,7.974869283416078360e+02,-4.563368316698913674e+01,7.000000000000000000e+00
6.220000000000000284e+01,9.033088808296191701e+02,1.546905841465136291e+02,7.974869283415094969e+02,-4.563341668387461425e+01,7.000000000000000000e+00
6.230000000000000426e+01,9.034000517568138093e+02,1.546807040685112895e+02,7.974869283414111578e+02,-4.563315076389112335e+01,7.000000000000000000e+00
6.240000000000000568e+01,9.034910401396448378e+02,1.546708243707838051e+02,7.974869283413128187e+02,-4.563288540572967378e+01,7.000000000000000000e+00
6.250000000000000000e+01,9.035818463489248415e+02,1.546609450538743147e+02,7.974869283412145933e+02,-4.563262060808128240e+01,7.000000000000000000e+00
6.260000000000000142e+01,9.036724707554664064e+02,1.546510661183258719e+02,7.974869283411161405e+02,-4.563235636963694475e+01,7.000000000000000000e+00
6.270000000000000284e+01,9.037629137300821185e+02,1.546411875646815588e+02,7.974869283410178014e+02,-4.563209268908768479e+01,7.000000000000000000e+00
6.280000000000000426e+01,9.038531756435844500e+02,1.546313093934844858e+02,7.974869283409194622e+02,-4.563182956512449806e+01,7.000000000000000000e+00
6.290000000000000568e+01,9.039432568667858732e+02,1.546214316052776780e+02,7.974869283408211231e+02,-4.563156699643840142e+01,7.000000000000000000e+00
6.300000000000000000e+01,9.040331577704990877e+02,1.546115542006042745e+02,7.974869283407226703e+02,-4.563130498172040461e+01,7.000000000000000000e+00
6.310000000000000142e+01,9.041228787138250027e+02,1.546016771799863250e+02,7.974869283406243312e+02,-4.563104351972994266e+01,7.000000000000000000e+00
6.320000000000000284e+01,9.042124199918649765e+02,1.545918005438312264e+02,7.974869283405258784e+02,-4.563078260960037369e+01,7.000000000000000000e+00
6.330000000000000426e+01,9.043017819521911633e+02,1.545819242926403660e+02,7.974869283404274256e+02,-4.563052225015849928e+01,7.000000000000000000e+00
6.340000000000000568e+01,9.043909649539604061e+02,1.545720484269359929e+02,7.974869283403289728e+02,-4.563026244016341337e+01,7.000000000000000000e+00
6.350000000000000000e+01,9.044799693563297751e+02,1.545621729472402706e+02,7.974869283402305200e+02,-4.563000317837423125e+01,7.000000000000000000e+00
6.360000000000000142e+01,9.045687955184563407e+02,1.545522978540753911e+02,7.974869283401320672e+02,-4.562974446355006819e+01,7.000000000000000000e+00
6.370000000000000284e+01,9.046574437994970594e+02,1.545424231479635182e+02,7.974869283400336144e+02,-4.562948629445001814e+01,7.000000000000000000e+00
6.380000000000000426e+01,9.047459145586088880e+02,1.545325488294269007e+02,7.974869283399350479e+02,-4.562922866983320347e+01,7.000000000000000000e+00
6.390000000000000568e+01,9.048342081549487830e+02,1.545226748989876455e+02,7.974869283398365951e+02,-4.562897158845872525e+01,7.000000000000000000e+00
6.400000000000000000e+01,9.049223249476739284e+02,1.545128013571680299e+02,7.974869283397380286e+02,-4.562871504908568454e+01,7.000000000000000000e+00
6.410000000000000853e+01,9.050102652959412808e+02,1.545029282044901890e+02,7.974869283396395758e+02,-4.562845905047320372e+01,7.000000000000000000e+00
6.420000000000000284e+01,9.050980295589077969e+02,1.544930554414763151e+02,7.974869283395410093e+02,-4.562820359138038384e+01,7.000000000000000000e+00
6.429999999999999716e+01,9.051856180957304332e+02,1.544831830686486001e+02,7.974869283394424428e+02,-4.562794867056633308e+01,7.000000000000000000e+00
6.440000000000000568e+01,9.052730312655662601e+02,1.544733110865292645e+02,7.974869283393438764e+02,-4.562769428679015959e+01,7.000000000000000000e+00
6.450000000000000000e+01,9.053602694275723479e+02,1.544634394956404719e+02,7.974869283392451962e+02,-4.562744043881097156e+01,7.000000000000000000e+00
6.460000000000000853e+01,9.054473329409055395e+02,1.544535682965043861e+02,7.974869283391466297e+02,-4.562718712538787003e+01,7.000000000000000000e+00
6.470000000000000284e+01,9.055342204571666116e+02,1.544436974866491710e+02,7.974869283390480632e+02,-4.562693435347691917e+01,7.000000000000000000e+00
6.479999999999999716e+01,9.056209360514585569e+02,1.544338270731126386e+02,7.974869283389494967e+02,-4.562668210399921520e+01,7.000000000000000000e+00
6.490000000000000568e+01,9.057074778931037145e+02,1.544239570525772649e+02,7.974869283388508165e+02,-4.562643038622593394e+01,7.000000000000000000e+00
6.500000000000000000e+01,9.057938463398478461e+02,1.544140874255627693e+02,7.974869283387521364e+02,-4.562617919892296925e+01,7.000000000000000000e+00
6.510000000000000853e+01,9.058800417487310597e+02,1.544042181925875923e+02,7.974869283386535699e+02,-4.562592854085956873e+01,7.000000000000000000e+00
6.520000000000000284e+01,9.059660644760879222e+02,1.543943493541690373e+02,7.974869283385548897e+02,-4.562567841080841191e+01,7.000000000000000000e+00
6.529999999999999716e+01,9.060519148775468921e+02,1.543844809108230436e+02,7.974869283384560958e+02,-4.562542880754553209e+01,7.000000000000000000e+00
6.540000000000000568e+01,9.061375933080312279e+02,1.543746128630644421e+02,7.974869283383574157e+02,-4.562517972985036607e+01,7.000000000000000000e+00
6.550000000000000000e+01,9.062231001217579660e+02,1.543647452114066994e+02,7.974869283382587355e+02,-4.562493117650573282e+01,7.000000000000000000e+00
6.560000000000000853e+01,9.063084356722386019e+02,1.543548779563621167e+02,7.974869283381600553e+02,-4.562468314629784771e+01,7.000000000000000000e+00
6.570000000000000284e+01,9.063936003122787497e+02,1.543450110984417734e+02,7.974869283380612615e+02,-4.562443563801630120e+01,7.000000000000000000e+00
6.579999999999999716e+01,9.064785943939787103e+02,1.543351446381554979e+02,7.974869283379625813e+02,-4.562418865045407301e+01,7.000000000000000000e+00
